comment_id,video_id,username,comment,like_count,published_at
UgyXsWAh85ClByFZDQB4AaABAg,XxIbtlpv0n8,@valdireneafonso5039,"Oi Peter Paiva, conheci seu trabalho aqui, e amo seus vídeos. Trabalho com massagens e assistindo um vídeo seu sobre velas para massagens, adquiri seu curso e desde de então sigo seu trabalho maravilhoso, no ano passado fiz uma empresa no instragam de produtos de aromas, e crie em homenagem a minha gata, e agora estou fazendo aromatizadores, perfume de lençol, velas e sabonete tudo inspirado em você. Mais estou tendo dificuldade para saber como cobrar os meus produtos e com vários itens fabricado sem vender. Poderia me ajudar com essa questão de cobrar o valor correto nos produtos?",3,2023-02-21T03:06:18Z
Ugyys_AcgQnryjCAt_l4AaABAg,XxIbtlpv0n8,@joelmaramos1477,"Você pode me tirar uma dúvida? se vou fazer uma vela de 1.56 g posso colocar três essências,seria quanto  de cada ? Obrigada",0,2023-02-20T20:07:42Z
UgxBjOQRXMzh3KPpT4p4AaABAg,XxIbtlpv0n8,@clinicacarolineflor,Pode colocar na garrafa de vidro de leite de coco?,0,2023-02-18T17:47:59Z
UgxBRYfCXWb9dbjHfoN4AaABAg,XxIbtlpv0n8,@NaniNani-rw9kq,Uma pena que não tem mais disponível pra venda!!!!<br>Estou na lista de espera desse kit maravilhoso ❤️❤️❤️,9,2023-02-07T18:08:32Z
UgwDebm7HzM_9EyK4YB4AaABAg,XxIbtlpv0n8,@orlatris96,"Oi Peter Paiva, parabéns pelo seu extraordinário trabalho, muita criatividade, muito entusiasmo e grande técnica. Amo os seus trabalhos. Gostaria de perguntar se o senhor tem uma vela com UM POR DO SOL? Se tiver e quiser, por favor mostre. Desde já muito obrigado, muito sucesso. Um abraço de Portugal.",0,2023-02-06T00:35:09Z
UgywKX7LBEJsKYF75Kh4AaABAg,XxIbtlpv0n8,@jucilenealbuquerque2151,Oi gente <br>Quero muito aprender <br>Tem algum grupo de watzap? Quero entrar por favor,0,2023-02-05T18:55:43Z
UgxGCSg4O6YyrF_1Ddx4AaABAg,XxIbtlpv0n8,@meirenubiasilvagama9563,Eu quero comprar seus prdutos,0,2023-01-27T15:14:01Z
UgyyzNUhNMRTKTQXmYd4AaABAg,XxIbtlpv0n8,@brendanassarala7366,Não tem mais não?,0,2023-01-21T03:29:36Z
UgwrojMhy48NCcDEBYV4AaABAg,XxIbtlpv0n8,@lucianelopes9657,Uma pergunta para a vela fazer aquela piscininha sem ficar aquele buraco no meio qual parafina usar?,0,2023-01-18T00:38:20Z
Ugy1_jFyXljouNOImUt4AaABAg,XxIbtlpv0n8,@tacianaoliveiracafecomlaco702,"Homem do céu,  seu canal é maravilhoso,  estou maratona , parabéns e sucesso.  Pergunta vou fazer vela e aromatizador para lembrancinha de maternidade pra mim,  com quanto tempo de antecedência posso começar a fazer??",0,2023-01-16T13:36:20Z
UgyO0p20R0vWKG-UTBN4AaABAg,XxIbtlpv0n8,@edinairatibola8798,Oii! Qual o nome dessa forminha de flor lá no site? Amei 😍,0,2023-01-13T17:20:17Z
UgyiWm09Z9Hoo_z0uT94AaABAg,XxIbtlpv0n8,@marcileneponciano1448,Onde posso comprar os seus materiais,1,2023-01-13T15:52:36Z
Ugz6-2868mjlX6IlW2p4AaABAg,XxIbtlpv0n8,@meuproximocapitulo,"Está sem estoque, será que volta? Sei que o vídeo é antigo, mas gostaria",0,2023-01-07T13:29:26Z
Ugy9ismZbYtZKqjRKIF4AaABAg,XxIbtlpv0n8,@0_esttranho,Onde comprar Matéria Prima com desconto??,1,2023-01-07T02:05:39Z
UgycgnuMECADjkF5ppF4AaABAg,XxIbtlpv0n8,@MariaAparecida-zw9kz,Olá. Pq as velas de cera de coco não queimam direito?,2,2023-01-06T18:36:55Z
UgwTSFxfKxORGNueSZB4AaABAg,XxIbtlpv0n8,@divajosegoncalves8919,Onde encontro as suas velas perfumadas como eu consigo encontrá-la por favor me dê uma resposta,0,2023-01-05T23:38:55Z
UgzG2QpP2gftWz_ns7B4AaABAg,XxIbtlpv0n8,@daysantos97,Onde compra esse kit,0,2022-12-30T14:09:15Z
Ugx0XGma9fh-sgVs-QF4AaABAg,XxIbtlpv0n8,,"Fiz uns testes. Mas a vela vai queimando,mas nem chegou no meio do potinho e apaga. Como faço?",0,2022-12-30T05:20:17Z
UgxU2SOJbE6xgqoVzW54AaABAg,XxIbtlpv0n8,@fatimaaparecidalourencolou602,Oi  Peter !  Parabéns  pelas  dicas !   Nota  1000 !  Até  mais  !  Fátima  Lourenço   de São Paulo Capital   Brasil  .,1,2022-12-27T20:26:25Z
UgwT-Z8Bw48czDF3UVN4AaABAg,XxIbtlpv0n8,@anapaulasilvanana8184,"<a href=""http://www.youtube.com/results?search_query=%23peter"">#Peter</a> Paiva se fazer a vela colocar no papelão daques de papel filmes, serve como forma?",0,2022-12-21T23:58:36Z
UgyGlc6qubP7gIrsdVB4AaABAg,XxIbtlpv0n8,@LuSilva-ns9bu,Menino conheci por acaso seu canal e estou apaixonada obrigado! Vou fazer vela para lembrança da festa de 1 ano da minha filha.,2,2022-12-14T07:41:27Z
UgyRvk4bt7YdTLJV7hJ4AaABAg,XxIbtlpv0n8,@MOLASGUERRA,Como eu acho este kit no site?,0,2022-12-09T13:32:06Z
UgxmyfUp_MIrpp8NtM54AaABAg,XxIbtlpv0n8,@andrearodrigues7885,"Bom dia ! Peter !<br>Comprei o corante cosmético na loja e não consigo usar . Ele não se dilui , pensei que fosse pq a parafina estava quente , agora coloquei ela na parafina fria e ela não deu a cor , não conseguiu se dissolver. Como devo usar ?",0,2022-11-15T13:27:24Z
UgzqzXADhMzCOP8UquV4AaABAg,XxIbtlpv0n8,@danielacarnietto3671,É breguinha ainda!! 😂😂😂😂😂,0,2022-11-13T03:23:02Z
UgyJvhP9snrOzpo5rtJ4AaABAg,XxIbtlpv0n8,@dismakarla,"Minha vela de 7 Dias caseiro não queima por igual...eu comprei parafina macro,pavio com metal...amigo ,por quê será que tá dando errado...vc poderia ensinar para nós do canal?",0,2022-11-11T13:49:31Z
UgygWUoxzqnEhsWb4It4AaABAg,XxIbtlpv0n8,@janainasilvacoelho5080,"Adoro você , gratidão pelos seus ensinamentos paz e luz 💐❣️😘",1,2022-11-09T22:47:03Z
Ugy-1DzRwRXIuSfDpHt4AaABAg,XxIbtlpv0n8,@MJ00MJ,Parafina não é cancerígena? Uma vez que provém do petróleo. Qual é a solução para a substituir?,0,2022-11-07T11:53:14Z
UgwwS5mHf_SQjIqDmfN4AaABAg,XxIbtlpv0n8,@EusaMacielReceitasdeVo,Adoro fazer velas..... enfim encontrei um canal que ensina. Obrigada!,1,2022-11-02T10:51:56Z
UgxhsKVZUsw6LPnZR494AaABAg,XxIbtlpv0n8,@rebecasilva2840,Qual o valor do kit?,0,2022-10-23T00:26:19Z
UgyuJ-rh4LV8Z_wL9454AaABAg,XxIbtlpv0n8,@mariaelane5336,Quanto custa os kits,0,2022-10-19T22:51:42Z
Ugy7vNaNV_iP1ijdISV4AaABAg,XxIbtlpv0n8,@nataliapachecopinafilgueir5487,Maravilhosooo! Obrigada ❤️,1,2022-10-19T14:41:54Z
UgznsmySXF2ETdWiTtp4AaABAg,XxIbtlpv0n8,@nelcisilva5566,Como posso comprar as coisas de vc,0,2022-10-19T00:30:50Z
UgzIEMcvYA2oqr3wZYJ4AaABAg,XxIbtlpv0n8,@danyavila481,Posso fazer velas no fogão à lenha?,0,2022-10-16T14:05:18Z
UgwyJUPuhrSUlLuYI7B4AaABAg,XxIbtlpv0n8,@maurofreitas6303,"Oi Peter. Parabéns pelo seu maravilhoso trabalho. Me tire uma dúvida por favor, é possível desmoldar a parafina gel?",1,2022-10-11T14:16:12Z
Ugx1gWZsHRK0KVmFEl94AaABAg,XxIbtlpv0n8,@eunicehardt1789,"vc já fez, algum vídeo falando sobre os valores, para as vendas",0,2022-09-29T06:27:14Z
UgxY6jwDI9EfvViJ_ll4AaABAg,XxIbtlpv0n8,@elizetereinhardt2363,Oi👋,0,2022-09-29T00:34:18Z
UgwSaMdCqeobEqD3bi54AaABAg,XxIbtlpv0n8,@sidneics,Muito bom!,0,2022-09-27T17:03:26Z
UgzTaCSrizYySPueP1B4AaABAg,XxIbtlpv0n8,@alliciacarvalho5740,"Esse kit básico da pra fazer em média quantas velas no copo cristal de tamanho M?<br>Estou muito interessada em iniciar, gostaria de ter uma noção de quantas posso fazer com essa quantia.",0,2022-09-25T03:16:40Z
UgyEWNrFirXfoMZ5mdV4AaABAg,XxIbtlpv0n8,@sandramoura7746,Amei teus vídeos e tuas explicações!! Tu és um querido ❤️,0,2022-09-09T13:50:54Z
UgwIcjZ6z7pmMb4nj8F4AaABAg,XxIbtlpv0n8,@silvanayarapereiravargas6717,Eu quero um kit,0,2022-09-05T23:00:51Z
Ugy0AVV1A9M2WI4YE5F4AaABAg,XxIbtlpv0n8,@anajaqueliny7296,"É prazeroso assistir aos seus vídeos, vc transparece uma vibe muito boa❤",6,2022-09-04T16:30:56Z
UgxNZa2-_FJTp7KLNPZ4AaABAg,XxIbtlpv0n8,@cleonicecruz9035,"Muito bem explicado. Amo seus vídeos, amo esse mundo de velas e <a href=""http://sabonetes.vc/"">sabonetes.vc</a> é D+. Parabéns ao canal.. Muito mais sucesso.😘",2,2022-08-29T02:07:12Z
UgzWBNBOoAIlNei_iX14AaABAg,XxIbtlpv0n8,@zezerego4219,"Peter! Vc tem a fôrma de silicone da Rosa do Deserto?  Estou precisando muito, fz aquele arranjo p/lavablo com os botões soltos ...",0,2022-08-22T18:44:27Z
Ugw-2uTQP49uEWhamWZ4AaABAg,XxIbtlpv0n8,@juremasilva5687,Você e demais,0,2022-08-17T13:10:58Z
UgxzO_RH_5SQo0gMINJ4AaABAg,XxIbtlpv0n8,@dernesouzasantospinto8508,Ola boa noite mida uma dica aquela maquina da rimaqui derve pra desmancha a parafina especifica pra velas,0,2022-08-14T02:30:59Z
UgwSj8WXuWVFmo-HSEt4AaABAg,XxIbtlpv0n8,@rhnexthcontroledepombos8253,"eu já fiz flores de vela com cera mix de soja, mas nunca consegui que flutuasse, minhas flores de cera mix soja sempre afundaram, pra flutuar só consegui de parafina comum",0,2022-08-12T19:43:20Z
UgzEN5G6z_VqNs1Nooh4AaABAg,XxIbtlpv0n8,@vanessa5401,Ameiiii. Poderia fazrr um vídeo explicando como precificar? Também com dicas de embalagens e caixas. Pq as embalagens são absurdas.,0,2022-08-12T00:14:15Z
Ugxi4bFOJcyBt-6mkKp4AaABAg,XxIbtlpv0n8,@fernandabueno2568,"Peter, tenho uma dúvida. Eu fiz a receita certinha, esperei a cera atingir os 50°c pra colocar no pote, mas o pote fica com marcas como se tivesse craquelado. Estou usando cera de soja + gordura vegetal",0,2022-08-11T19:10:33Z
UgyWdL17ZMxNyQGIZhN4AaABAg,XxIbtlpv0n8,@alynerocha5252,Essa é daquela que poder passar na pele?,0,2022-08-08T22:54:55Z
UgzIwvggnsYvU1v3XS14AaABAg,XxIbtlpv0n8,@RafaelaAlves92,"Eu cheguei esses dias e eu estou apaixonada pelo universo da vela, parabéns pelo conteúdo.",19,2022-07-27T14:41:18Z
UgwMZIalZX3XSWk48394AaABAg,XxIbtlpv0n8,@juliane.eu.plural,"Nosssa muito obrigada pelas dicas, Peter como tu é amado e fofo, vontade de te apertar de tanta fofura kkkkk, bjusss querido, que tua vida seja cada dia mais iluminada!!",0,2022-07-26T16:54:51Z
UgzPGNBypSLiVe9b7c94AaABAg,XxIbtlpv0n8,@zeferinalunz4461,Ver seu trabalho está sendo um terapia para mim porque sou muito depressiva,10,2022-07-24T01:19:30Z
UgwlVEsxUovnUYftLRd4AaABAg,XxIbtlpv0n8,@zeferinalunz4461,"Qual é valor do curso sou de cachoeiro de Itapemirim ES amo demaisssss seus trabalhos voce muito criativo,  inteligente",0,2022-07-24T01:16:53Z
Ugw6-0Ug63lL-WrO7wF4AaABAg,XxIbtlpv0n8,@zeferinalunz4461,"Você é maravilhoso , sensional eu  sou estou apaixonada pelo seu  trabalho!!!",1,2022-07-24T01:02:44Z
UgxSXhD14oysiMVXnBZ4AaABAg,XxIbtlpv0n8,@elizabetegeneroso5606,"Você é maravilhoso ! entrega tudo com transparência , obrigada 😘❤️💕",2,2022-07-01T13:05:05Z
UgxpU-mCLCJY9Te0uSN4AaABAg,XxIbtlpv0n8,@jessicadasilvapedrobarbosa1585,Onde compro tem um site,0,2022-06-30T22:50:08Z
Ugyc4dXkJWRpLAy3OsZ4AaABAg,XxIbtlpv0n8,@silvialucienerodriges7276,"Arrasando como sempre, amooooo😉👌💟💟💟💟💟",1,2022-06-30T18:46:29Z
UgwwIsCtabLlEvS_lTN4AaABAg,XxIbtlpv0n8,@simoneaparecida2770,Ola por favor onde acho os papéis florais pra impressão?!,0,2022-06-30T18:39:17Z
Ugxz684VKtRp-WHZr-V4AaABAg,XxIbtlpv0n8,@elimardopatrociniopatrocin7276,"Boa tarde conheci seu trabalho agora bem recente,Uma amiga me indicou <a href=""http://vc.me/"">vc.Me</a> apaixonei por este trabalho, sou Farmacêutico e quero montar algo neste <a href=""http://setor.vc/"">setor.Vc</a> pode me ajudar!",0,2022-06-30T16:46:09Z
UgzjD1_rPk1KqO81nqt4AaABAg,XxIbtlpv0n8,@marlacandida9163,Como faço para compra na loja virtual?,0,2022-06-30T12:20:25Z
UgxnRqGCM63CdqDIVud4AaABAg,XxIbtlpv0n8,@marlacandida9163,Amo ❤️,0,2022-06-30T12:18:11Z
Ugy_iJwUIU985fYpjMV4AaABAg,XxIbtlpv0n8,@marilzeschmitz7167,Desejo a  você Peter e sua equipe chuvas de bençãos com muita saúde luz e paz ❤️,12,2022-06-29T23:48:53Z
UgxZQaYE1HXTqZBtGhB4AaABAg,XxIbtlpv0n8,@martaguedes6889,Mas quando vou conseguir comprar esse kits básico mêsmo não consegui comprar até hoje e fora que não estou conseguindo fazer o curso que comprei mas não assisti nem uma aula,0,2022-06-29T19:40:43Z
UgzdK9wtQEHHzn7CZOp4AaABAg,XxIbtlpv0n8,@Cris-rk5th,Esse era o vídeo que eu precisava ❤❤❤,1,2022-06-29T19:17:29Z
UgynlF60Nabp62myqYR4AaABAg,XxIbtlpv0n8,@danielaporto6629,Pq tem desconto no boleto e não tem no pix?,58,2022-06-29T19:08:52Z
UgxXd75obgRx6BalR4Z4AaABAg,XxIbtlpv0n8,@nandalookingfor,Sempreeeee maravilhoso!!! Gratidão 💖,1,2022-06-29T18:49:52Z
Ugy3Na2ZtOOo2Y1KPiV4AaABAg,XxIbtlpv0n8,@merillyoliveira5949,"Olá Peter primeiramente vc é uma amor de pessoa,e segundo não sei oq eu olho suas obras de arte ou vc 😍,bom minha dúvida seria os valores sobre cada vela.<br>E vc tem o curso pra vela aromáticas?",0,2022-06-29T18:49:42Z
UgzljntXmKT33n_zu7N4AaABAg,XxIbtlpv0n8,@silviavieiraarmani1211,"Muito show....dicas de ouro🥰🥰😍😍Gratidão, querido🙏😘",0,2022-06-29T17:34:49Z
UgxP0Up1IWRVMt-Mzkt4AaABAg,XxIbtlpv0n8,@UniversoDosTrailer,"Porque não dá descontos pagando pelo PIX, o boleto é 3 dias úteis para compensar o pagamento já o PIX é pagamento avista, não entendi porque não dar desconto pra quem paga com o PIX.",1,2022-06-29T16:03:54Z
UgydGdKjEq2EmN_GzXx4AaABAg,XxIbtlpv0n8,@silvanamuniz3977,"Amo td que vc faz ,MT bom gosto.👏👏",1,2022-06-29T14:18:30Z
UgzDyTK4aNDY277Va4N4AaABAg,XxIbtlpv0n8,@Claudinhaguimas,Minha gente! Arrasou! <br>Primeiramente desejo sorte de bençãos na vida de todos! Deus abençoe! <br>Olhei agora no site da o kit está esgoltado. Bom  né,2,2022-06-29T14:11:54Z
UgwLna0Mpl2OAoGMqfZ4AaABAg,XxIbtlpv0n8,@kellymendes4845,Dicas maravilhosas.<br>Amo esse mundo de velas e sabonetes.,0,2022-06-29T10:41:39Z
UgzQRPQ0JR5M5I3vEhV4AaABAg,XxIbtlpv0n8,@jaciara.c1975,Amei as dicas,0,2022-06-29T08:52:40Z
UgxGG0Aq5F8I2sopD_94AaABAg,XxIbtlpv0n8,@camillagoomes4832,"Gostaria de adquirir o kit, porém está esgotado no site. Quando haverá reposição?",0,2022-06-29T07:31:51Z
UgyFDVizPCGdSejU6nZ4AaABAg,XxIbtlpv0n8,@musicascalmas6642,Qual  o  valor  do kit,0,2022-06-29T01:48:05Z
UgxpX4sKd40xtsngApJ4AaABAg,XxIbtlpv0n8,@Alex-qh3kn,Acende as velas por favor!,0,2022-06-29T01:31:40Z
UgxSnSYWXt7SQ1Sl8654AaABAg,XxIbtlpv0n8,@leonirmacedo919,Qual valor do kit,0,2022-06-29T00:05:30Z
Ugw_TllZ-1BJriiD_SV4AaABAg,XxIbtlpv0n8,@marciagues5618,Vou correndo ver esse kit,0,2022-06-28T23:09:53Z
UgyUEqINZZ5C4ZLWXJh4AaABAg,XxIbtlpv0n8,@leareginacampos3849,Boa noite amei obrigada 😘,0,2022-06-28T23:00:40Z
UgxFKXwTixqyla9H47V4AaABAg,XxIbtlpv0n8,@AnaLaura-ik7pb,Qual é o melhor pavio e o mais em conta?,0,2022-06-28T22:56:01Z
Ugz9NWiV_bot6QK6MpZ4AaABAg,XxIbtlpv0n8,@regianeandrea3218,Aheee vc é luz nas nossas vidas 💕,0,2022-06-28T22:48:47Z
UgwGTDxFfB129Y0h3rt4AaABAg,XxIbtlpv0n8,@ilmarodrigues2189,"Tudo muito lindo. Que bom gosto sempre impecável te acompanho a mas de vinte anos ,",4,2022-06-28T22:23:33Z
UgwQ-x_hkLcnhiEKCWZ4AaABAg,XxIbtlpv0n8,@suelyfisio,Boa noite! Fazer velas é tudo de bom.,2,2022-06-28T22:02:12Z
UgxiscgcSaunWNaRIb14AaABAg,mXrzNOs8O8I,@feroliveira9008,Eu comprei as latinhas no ML mas não sei se eu que não sei abrir ou estas latas são difíceis de abrir. 😪,0,2024-08-23T13:14:26Z
Ugx1hcORIYhYr5qjFVh4AaABAg,mXrzNOs8O8I,@Ana.Arte7,"Gosto imensamente do conteúdo e gostaria de ver, aqui no canal, <br>um vídeo dando dicas de como conseguir uma boa divulgação do produto e, consequentemente, conquistar clientes.",1,2024-08-07T02:49:24Z
UgyQyoSB1Xd2wke2zWR4AaABAg,mXrzNOs8O8I,@laisalmeidabiomedica,Muito bom! Vou fazer para o dia dos namorados,0,2024-05-29T17:14:52Z
Ugx199BJZ-343hf7lF14AaABAg,mXrzNOs8O8I,@jessicanakanishi4299,Pode colocar algum corante pra dar uma corzinha diferente?,0,2024-05-17T03:56:46Z
Ugw81BLyZFxl0WgKJ4V4AaABAg,mXrzNOs8O8I,@claudiadaniladasilvadesous1300,Qual é a cera que vc usa,0,2024-05-14T11:02:53Z
Ugz2YFnWMjSjOULuh7l4AaABAg,mXrzNOs8O8I,@marielaa.giorgetti3522,"latinhas de 100 gramas tem que por 2 pavios ? outra dúvida , o pavio e fino, medio, grosso? beijos",0,2024-05-13T13:22:13Z
Ugz5QEbBPhrDtPS-3G94AaABAg,mXrzNOs8O8I,@paulateixeira2851,Olá. Qdo faço com a parafina ela descola da latinha... Sabe me dizer o porquê? 😊,0,2024-04-26T13:06:21Z
Ugyt9WZfDV-i4roQV1B4AaABAg,mXrzNOs8O8I,@simonegardezan2913,"Olá Sônia, tem como vc passar o descritivo da tag de segurança?",2,2024-04-24T23:22:35Z
Ugy8sl16pXr0C6jJci14AaABAg,mXrzNOs8O8I,@luciabobadilla9917,Sonia fiz um teste com cera t2 e cera dura da ponto quimica e pavio 2020 e 2030 e formou tunel e apagou o que será que aconteceu?,0,2024-04-20T21:55:05Z
UgzoTUhYbmk-RDtg56R4AaABAg,mXrzNOs8O8I,@lidianneandrademakeup3158,"Não achei você no insta, quanto tempo durou a queima dessa vela na latinha?",1,2024-04-11T00:43:04Z
UgyAwXQKipwDn8CBd054AaABAg,mXrzNOs8O8I,@CarlaBernardesSoares,"Ameiii.<br>Gostaria de saber qual a cera que vc usou, e qto tempo de duração da vela ..obg<br>Sucessoooooo❤❤",0,2024-03-19T22:43:10Z
UgzcD93gkmhLgoCn7Kd4AaABAg,mXrzNOs8O8I,@dani7081,"Sônia, vc sabe o tempo de queima da vela?",0,2024-03-01T16:59:04Z
UgyVMSTc8Ii9gK4N1xV4AaABAg,mXrzNOs8O8I,@JanainaOliveira-pz4qp,Boa tarde 1 pote desse da pra fazer quantas velas na latinha,1,2024-02-15T19:19:09Z
Ugxy11-Py_HJzRk97md4AaABAg,mXrzNOs8O8I,@martaamorim1003,"Vc tem vídeo fazendo lembrança maternidade ,leaozinho no vidro",1,2024-01-31T21:16:26Z
UgwENC5Fgd9uEdXBKFR4AaABAg,mXrzNOs8O8I,@margarethrodrigues5245,boa noite como consigo esse modo de usar q vai debaixo da latinha,0,2024-01-14T23:15:24Z
Ugw-d8GmbX2g-SwO7L54AaABAg,mXrzNOs8O8I,@_lariporto,Qual a medida da tampa da latinha?,0,2024-01-14T12:37:22Z
UgzXHH784XgFjHW0PYZ4AaABAg,mXrzNOs8O8I,@catiasilene5193,Eu estava procurando uma coisa diferente sobre velas e achei ❤,0,2023-12-07T02:28:59Z
UgxGEUAM_5OB7TmhgHJ4AaABAg,mXrzNOs8O8I,@rutebarcellos3382,É a mesma latinha de lembrancinha de festa de aniversário ? Vi aqui a minha 5mm x 7mm,0,2023-11-29T14:54:31Z
Ugy0xZcS5S-ehOg9e6x4AaABAg,mXrzNOs8O8I,@playnoah2841,"Vídeo maravilhoso me tirou muitas dúvidas ,da pra vender a quanto cada uma?",0,2023-11-19T22:47:13Z
Ugx0sminEz7Bo5zh8T94AaABAg,mXrzNOs8O8I,@atelieunalome,"Soninha, fiz e muitas latinhas oxidaram. Já aconteceu contigo? Sabe o que é e se pode ser feito algo?",0,2023-11-18T12:49:48Z
UgwlIVazI_hEYOftySR4AaABAg,mXrzNOs8O8I,@rwcmonteiro,Olá. Vc sabe onde encontro dessas latinhas no diâmetro de  4 cm?? Obrigado.,1,2023-11-11T20:41:17Z
UgyUguXJoQiRieAkMIh4AaABAg,mXrzNOs8O8I,@laurafabiola7352,Amo suas aulas e sua alegria ! Parabéns ❤,1,2023-11-04T14:23:25Z
UgyFesCnurCFiTMYCL54AaABAg,mXrzNOs8O8I,@alinesemkowicz2769,"Sônia, sobre o pavil, se usar o fino, nao chega a queimar por inteiro né?",1,2023-10-22T23:54:51Z
UgzkY5HL8FDaV2BKHAl4AaABAg,mXrzNOs8O8I,@barbaraarianetrincabortolo5266,Que delícia de velinha ❤,1,2023-10-15T21:16:10Z
UgxF-6eUvsSR8LjUPFl4AaABAg,mXrzNOs8O8I,@gracilanemacedo9633,"Olá,boa tarde.Gostaria de saber quando você cobra nessa lembrancinha",1,2023-10-10T16:17:18Z
UgzpFG_wKIMh9MH2pZ54AaABAg,mXrzNOs8O8I,@normafernandes4586,Sonia amei sua aula pois a tempo venho pesquisando sobre essas velhinhas na latinha vou começar meus testes com mais confiança obrigada pelas dicas você não tem ideia da ajuda que disponibiliza para as pessoas que precisam aprender alguma coisa legal pra ajudar nas dispensas de casa. GRATIDÃO SÔNIA. 😘,1,2023-10-05T10:38:00Z
UgwUvFVxfXsFvJUJIkp4AaABAg,mXrzNOs8O8I,@dani7081,"Amei!! Qual pavio vc usou? Vi que tem o fino, médio e grosso",1,2023-10-04T10:10:38Z
UgzxPoUgTZTBoodg1tF4AaABAg,mXrzNOs8O8I,@Oni3jskdjwiwpzi,Era exatamente o vídeo que eu precisava!!! Gratidão ❤️❤️❤️,1,2023-09-26T18:44:42Z
UgyNp748UMRsNz4NRkN4AaABAg,mXrzNOs8O8I,@zeneolivera24,Bom dia eu tenho que  fazer  50 lembrancinhas de  vela  de cera de coco  e tenho  dúvidas  qual pavio eu uso  por o pote de vidro é  pequenos  mim ajuda por favor obrigada,1,2023-09-22T11:14:35Z
UgywaVSKwdiRxuHFb6t4AaABAg,mXrzNOs8O8I,@valdetecunha1190,Gratidão ❤❤❤,1,2023-09-06T22:41:57Z
Ugxu6MZkFYoa5OGx_1t4AaABAg,mXrzNOs8O8I,@brendafernanda7950,"Fiz do jeitinho que vc fez mas ela derreteu só 1cm em volta do pavio e em menos de 1h o pavio acabou de queimar, oq posso ter feito errado?",1,2023-08-29T23:43:13Z
Ugw2wwGTg4NyPLLoH5N4AaABAg,mXrzNOs8O8I,@manoelamassagardi1,Como faço pra fazer a conta de qnt de cera e essência para fazer 50 latinhas dessas?,1,2023-08-22T19:33:36Z
UgwAJ8D_64g9fpYnHjB4AaABAg,mXrzNOs8O8I,@MeninaDobolo-b4w,"Oi sonia o que faço para a vela nao afundar, conprei a parafina e só depois wu achei vc",1,2023-08-08T12:01:38Z
UgwNBaz2FABi37ZeHgt4AaABAg,mXrzNOs8O8I,@beatrizcoelho4186,Desse tamanho de latinha eu preciso de quantos quilos de cera?,1,2023-08-02T13:03:03Z
Ugwg1E58xdX53N37MNJ4AaABAg,mXrzNOs8O8I,@thaiscundari1312,quanto tempo de queima para velas de latinha pequena assim?,1,2023-07-29T13:24:21Z
UgxJjjVJE-HSRqJNzm54AaABAg,mXrzNOs8O8I,@lorenacamargo6228,Qual o valor aproximado você gastou para fazer as velas?,1,2023-07-20T05:08:47Z
UgygENSqqJ6NSAAnV6J4AaABAg,mXrzNOs8O8I,@crislainedalla6840,Oii sou nova!! Quero fazer para as minhas clientes! Vc aqueceu no fogão normal mesmo???,1,2023-06-27T19:10:42Z
UgwTHM7r63R62M7Ft3t4AaABAg,mXrzNOs8O8I,@danyelanetto137,O q está escrito na tag de segurança?,1,2023-06-13T15:57:33Z
UgyF54Hcd33LvH1E1TR4AaABAg,mXrzNOs8O8I,@danyelanetto137,"é pavio fino qual nº e é encerado, 100% algodão?",1,2023-06-13T15:52:49Z
UgxMYGYuufGUoDp4zlJ4AaABAg,mXrzNOs8O8I,@carolinaruiz107,amei o video parabens,1,2023-06-09T15:20:51Z
UgwAvPkZ3ejKX5RYlxt4AaABAg,mXrzNOs8O8I,,Arrasou!!!,1,2023-06-09T03:49:19Z
UgxMI-MjaKKaIeeAHkh4AaABAg,mXrzNOs8O8I,@miriamachado2431,Se a cola do adesivo ultrapassar na lata tem problema? Ou depois que colocar a cera o pavio solta?,1,2023-06-05T08:33:30Z
UgyoRoMN8YRywVz7AgF4AaABAg,mXrzNOs8O8I,@liviaferreira2524,"Oi adorei, quero fazer pro  batizado do meu filho em potinhos de vidro, nós vidro se usa essa mesma cera ? Agradeço a sua resposta desde já 😊❤",1,2023-06-02T17:50:44Z
Ugz3y1dcy4EjUlrAriJ4AaABAg,mXrzNOs8O8I,@feericaleitepereira5071,"Boa tarde. <br>voce poderia disponilizar essa tag de segurança?<br>Cheguei aqui a pouco tempo , mas ja aprendi muito. <br>Obrigada",2,2023-05-28T16:27:53Z
UgwiyEhCgt8QAf0U13l4AaABAg,mXrzNOs8O8I,@rosemira8387,"Amei, qual a descrição de segurança?",3,2023-05-24T13:12:59Z
Ugy_q78irOs8FVEJ9ld4AaABAg,mXrzNOs8O8I,@dani7081,"Oieee! No site eu só achei a latinha de 5x1. Diferente da sua que esse tamanho que vc fez 5,5x2, não achei em lugar nenhum…. Fica pouquinha vela nao???? Quanto tempo de duração da vela???? Obrigada",1,2023-05-11T13:53:10Z
UgyXHMPIFgk5Vk7G6g54AaABAg,mXrzNOs8O8I,@fernandacosta4689,Tem como fazer sem termômetro?,1,2023-05-08T10:21:19Z
UgyoK1ni_hn4DucgIQR4AaABAg,mXrzNOs8O8I,@veralucia6701,Maravilhosa,1,2023-05-07T02:12:29Z
UgwDs7-jJp-lmsXa1dR4AaABAg,mXrzNOs8O8I,@marisahenriques2787,"Conheço hoje seu canal, amei. Sucesso para vc",1,2023-04-19T21:46:55Z
